date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:19:01	93606/93606	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/bg-image-33.87203de6.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/bg-image-33.87203de6.webp	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:01	687/687	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/h-4-cta.20e79761.svg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/h-4-cta.20e79761.svg	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:03	45748/45748	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/cta-bg-imgae-07.64dfe76b.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/cta-bg-imgae-07.64dfe76b.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:04	12568/12568	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/bg-image-4.8091b904.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/bg-image-4.8091b904.webp	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:04	248094/248094	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/h-4-cta-compressed.15874f55.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/h-4-cta-compressed.15874f55.webp	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:04	3564/3564	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/mask-06.5921acef.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/mask-06.5921acef.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:04	4479/4479	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/bg-image-6.fedc2351.svg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/bg-image-6.fedc2351.svg	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:05	4865/4865	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/mask-05.1946d8e4.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/mask-05.1946d8e4.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:05	4479/4479	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/bg-image-5.87b20c8f.svg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/bg-image-5.87b20c8f.svg	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:05	18180/18180	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/bg-image-10.500861f4.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/bg-image-10.500861f4.webp	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:05	10124/10124	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/mask-09.6b0e2adb.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/mask-09.6b0e2adb.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:06	6780/6780	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/map-shape-1.bfd7195f.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/map-shape-1.bfd7195f.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:06	2653/2653	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/mask-08.db40cf25.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/mask-08.db40cf25.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:06	3519/3519	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/mask-07.da89073e.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/mask-07.da89073e.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:07	12868/12868	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/BG-1.b206f502.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/BG-1.b206f502.webp	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:07	247147/247147	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/bg-image-27.b55ead22.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/bg-image-27.b55ead22.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:08	938/938	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/bg-image-1.7f8b635e.svg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/bg-image-1.7f8b635e.svg	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:08	10130/10130	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/mask-01.dc985a4e.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/mask-01.dc985a4e.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:08	14594/14594	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/bg-image-18.c136e625.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/bg-image-18.c136e625.webp	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:08	7656/7656	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/mask-02.e850ff76.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/mask-02.e850ff76.webp	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:09	7670/7670	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/mask-03.e241f2bc.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/mask-03.e241f2bc.webp	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:09	170869/170869	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/courses.172f71e9.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/courses.172f71e9.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:10	30698/30698	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/preview-course-bg.26b4082f.jpg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/preview-course-bg.26b4082f.jpg	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:10	28336/28336	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/bg-image-24.dd447a09.jpg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/bg-image-24.dd447a09.jpg	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:10	34917/34917	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/bg-image-25.1750cc0c.jpg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/bg-image-25.1750cc0c.jpg	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:12	13329/13329	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/bg-image-29.842d5413.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/bg-image-29.842d5413.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:14	215647/215647	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/inner-demo.51fa1a13.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/inner-demo.51fa1a13.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:15	13192/13192	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/mask-04.cbf2a27b.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/mask-04.cbf2a27b.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:16	1450/1450	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/shape-1.3c0e4c2c.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/shape-1.3c0e4c2c.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:17	186/186	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/h8-testimonial-bg.e67c7a94.svg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/h8-testimonial-bg.e67c7a94.svg	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:17	10924/10924	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/bg-image-13.919f26a4.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/bg-image-13.919f26a4.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:18	18849/18849	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/bg-image-22.5a49812c.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/bg-image-22.5a49812c.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:18	342/342	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/wave-banner.a34b2c4f.svg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/wave-banner.a34b2c4f.svg	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:19	570/570	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/features-bg-1.4c5fc6e9.svg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/features-bg-1.4c5fc6e9.svg	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:19	160980/160980	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/bg-image-32.ff4a7f61.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/bg-image-32.ff4a7f61.webp	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:19	313/313	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/features-bg-2.858fcf22.svg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/features-bg-2.858fcf22.svg	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:19	677/677	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/features-bg-3.256c42cb.svg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/features-bg-3.256c42cb.svg	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:20	467/467	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/features-bg-4.0b592222.svg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/features-bg-4.0b592222.svg	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:20	9437/9437	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/testimonial-wave-bg.dde9ceec.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/testimonial-wave-bg.dde9ceec.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:20	17058/17058	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/bg-image-35.9aa4907e.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/bg-image-35.9aa4907e.webp	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:21	152214/152214	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/bg-image-38.d2df8f4b.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/bg-image-38.d2df8f4b.webp	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:21	62872/62872	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/bg-image-36.5c6f4b06.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/bg-image-36.5c6f4b06.webp	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:21	5966/5966	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/cta-banner-remote.e7f258b2.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/cta-banner-remote.e7f258b2.webp	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:21	10663/10663	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/shape-19.f8235bc1.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/shape-19.f8235bc1.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:21	14313/14313	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/shape-20.0eec1995.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/shape-20.0eec1995.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:22	33656/33656	---M--	200	added ('OK')	image/webp	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/BG-3.a47b2fbe.webp	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/BG-3.a47b2fbe.webp	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:22	2180/2180	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/bg-image-3.f25a0f5e.svg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/bg-image-3.f25a0f5e.svg	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:22	4502/4502	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/shape-01.494bbc80.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/shape-01.494bbc80.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:22	1939/1939	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/bg-image-2.f246185c.svg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/bg-image-2.f246185c.svg	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:22	3435/3435	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/shape-21.9cea4ec8.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/shape-21.9cea4ec8.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:23	1501/1501	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/dark-bg-image-20.07f2e95f.svg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/dark-bg-image-20.07f2e95f.svg	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:23	2646/2646	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/dark-shape-21.1c628314.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/dark-shape-21.1c628314.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:23	15154/15154	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/dark-bg-image-27.7143c555.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/dark-bg-image-27.7143c555.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:24	14375/14375	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/dark-bg-imgae-26.60bccc01.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/dark-bg-imgae-26.60bccc01.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:24	1080/1080	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/media/Down-Arrow.884e997f.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/media/Down-Arrow.884e997f.png	(from https://edublink.react.devsblink.com/_next/static/css/d71c54f46aa32c51.css)
15:19:24	131943/131943	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/chunks/c7bee1d7-070d3dcdcb8eadda.js	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/chunks/c7bee1d7-070d3dcdcb8eadda.js	(from https://edublink.react.devsblink.com/sign-in)
15:19:25	92322/92322	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/chunks/551-d917e703ff5da8c1.js	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/chunks/551-d917e703ff5da8c1.js	(from https://edublink.react.devsblink.com/sign-in)
15:19:25	36899/36899	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/chunks/6433-3d17a2e33c613913.js	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/chunks/6433-3d17a2e33c613913.js	(from https://edublink.react.devsblink.com/sign-in)
15:19:25	10201/10201	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/chunks/pages/sign-in-155db015e26b0197.js	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/chunks/pages/sign-in-155db015e26b0197.js	(from https://edublink.react.devsblink.com/sign-in)
15:19:25	1559/1559	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/assets/images/about/shape-07.png	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/about/shape-07.png	(from https://edublink.react.devsblink.com/sign-in)
15:19:26	9264/9264	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/chunks/pages/course-style-1-1f4ee777482206b8.js	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/chunks/pages/course-style-1-1f4ee777482206b8.js	(from https://edublink.react.devsblink.com/course-style-1)
15:19:26	30582/30582	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/course-details/5	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/course-details/5.html	(from https://edublink.react.devsblink.com/course-style-1)
15:19:26	20852/20852	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/assets/images/course/course-01/course-05.jpg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/course/course-01/course-05.jpg	(from https://edublink.react.devsblink.com/course-style-1)
15:19:26	30593/30593	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/course-details/6	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/course-details/6.html	(from https://edublink.react.devsblink.com/course-style-1)
15:19:27	12744/12744	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/assets/images/course/course-01/course-06.jpg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/course/course-01/course-06.jpg	(from https://edublink.react.devsblink.com/course-style-1)
15:19:27	30554/30554	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/course-details/7	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/course-details/7.html	(from https://edublink.react.devsblink.com/course-style-1)
15:19:27	28424/28424	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/assets/images/course/course-01/course-07.jpg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/course/course-01/course-07.jpg	(from https://edublink.react.devsblink.com/course-style-1)
15:19:28	30553/30553	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/course-details/8	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/course-details/8.html	(from https://edublink.react.devsblink.com/course-style-1)
15:19:28	25136/25136	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Dec%202022%2008:08:49%20GMT	https://edublink.react.devsblink.com/assets/images/course/course-01/course-08.jpg	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/assets/images/course/course-01/course-08.jpg	(from https://edublink.react.devsblink.com/course-style-1)
15:19:28	31090/31090	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2018%20Dec%202022%2008:08:48%20GMT	https://edublink.react.devsblink.com/_next/static/chunks/pages/home-distant-learning-e46907736ad07982.js	C:/Users/HP1/Documents/Workspace/Battle/templateSchool/edublink.react.devsblink.com/_next/static/chunks/pages/home-distant-learning-e46907736ad07982.js	(from https://edublink.react.devsblink.com/home-distant-learning)
